"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Veneto"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Maschi;92;3036;3036;3036;3036;3036;3036;3036;
2024;Maschi;93;2274;2274;2274;2274;2274;2274;2274;
2024;Maschi;94;1577;1577;1577;1577;1577;1577;1577;
2024;Maschi;95;1122;1122;1122;1122;1122;1122;1122;
2024;Maschi;96;812;812;812;812;812;812;812;
2024;Maschi;97;495;495;495;495;495;495;495;
2024;Maschi;98;290;290;290;290;290;290;290;
2024;Maschi;99;191;191;191;191;191;191;191;
2024;Maschi;100;92;92;92;92;92;92;92;
2024;Maschi;101;56;56;56;56;56;56;56;
2024;Maschi;102;32;32;32;32;32;32;32;
2024;Maschi;103;18;18;18;18;18;18;18;
2024;Maschi;104;9;9;9;9;9;9;9;
2024;Maschi;105;4;4;4;4;4;4;4;
2024;Maschi;106;2;2;2;2;2;2;2;
2024;Maschi;107;1;1;1;1;1;1;1;
2024;Maschi;108;0;0;0;0;0;0;0;
2024;Maschi;109;0;0;0;0;0;0;0;
2024;Maschi;110 e oltre;0;0;0;0;0;0;0;
2024;Maschi;Totale;2388262;2388262;2388262;2388262;2388262;2388262;2388262;
2024;Femmine;0;14846;14846;14846;14846;14846;14846;14846;
2024;Femmine;1;15601;15601;15601;15601;15601;15601;15601;
2024;Femmine;2;16291;16291;16291;16291;16291;16291;16291;
2024;Femmine;3;16031;16031;16031;16031;16031;16031;16031;
2024;Femmine;4;16704;16704;16704;16704;16704;16704;16704;
2024;Femmine;5;17702;17702;17702;17702;17702;17702;17702;
2024;Femmine;6;18360;18360;18360;18360;18360;18360;18360;
2024;Femmine;7;18938;18938;18938;18938;18938;18938;18938;
2024;Femmine;8;19610;19610;19610;19610;19610;19610;19610;
2024;Femmine;9;20262;20262;20262;20262;20262;20262;20262;
2024;Femmine;10;20582;20582;20582;20582;20582;20582;20582;
2024;Femmine;11;21541;21541;21541;21541;21541;21541;21541;
2024;Femmine;12;22025;22025;22025;22025;22025;22025;22025;
2024;Femmine;13;22488;22488;22488;22488;22488;22488;22488;
2024;Femmine;14;22853;22853;22853;22853;22853;22853;22853;
2024;Femmine;15;23411;23411;23411;23411;23411;23411;23411;
2024;Femmine;16;23205;23205;23205;23205;23205;23205;23205;
2024;Femmine;17;23152;23152;23152;23152;23152;23152;23152;
2024;Femmine;18;22895;22895;22895;22895;22895;22895;22895;
2024;Femmine;19;23255;23255;23255;23255;23255;23255;23255;
2024;Femmine;20;22924;22924;22924;22924;22924;22924;22924;
2024;Femmine;21;22581;22581;22581;22581;22581;22581;22581;
2024;Femmine;22;22560;22560;22560;22560;22560;22560;22560;
2024;Femmine;23;23773;23773;23773;23773;23773;23773;23773;
2024;Femmine;24;23680;23680;23680;23680;23680;23680;23680;
2024;Femmine;25;23722;23722;23722;23722;23722;23722;23722;
2024;Femmine;26;23739;23739;23739;23739;23739;23739;23739;
2024;Femmine;27;23474;23474;23474;23474;23474;23474;23474;
2024;Femmine;28;23107;23107;23107;23107;23107;23107;23107;
2024;Femmine;29;23493;23493;23493;23493;23493;23493;23493;
2024;Femmine;30;24058;24058;24058;24058;24058;24058;24058;
2024;Femmine;31;24685;24685;24685;24685;24685;24685;24685;
2024;Femmine;32;24918;24918;24918;24918;24918;24918;24918;
2024;Femmine;33;25094;25094;25094;25094;25094;25094;25094;
2024;Femmine;34;25320;25320;25320;25320;25320;25320;25320;
2024;Femmine;35;26024;26024;26024;26024;26024;26024;26024;
2024;Femmine;36;25064;25064;25064;25064;25064;25064;25064;
2024;Femmine;37;25758;25758;25758;25758;25758;25758;25758;
2024;Femmine;38;26914;26914;26914;26914;26914;26914;26914;
2024;Femmine;39;26991;26991;26991;26991;26991;26991;26991;
2024;Femmine;40;27206;27206;27206;27206;27206;27206;27206;
2024;Femmine;41;28511;28511;28511;28511;28511;28511;28511;
2024;Femmine;42;28863;28863;28863;28863;28863;28863;28863;
2024;Femmine;43;29254;29254;29254;29254;29254;29254;29254;
2024;Femmine;44;30911;30911;30911;30911;30911;30911;30911;
2024;Femmine;45;32971;32971;32971;32971;32971;32971;32971;
2024;Femmine;46;34347;34347;34347;34347;34347;34347;34347;
2024;Femmine;47;35553;35553;35553;35553;35553;35553;35553;
2024;Femmine;48;37294;37294;37294;37294;37294;37294;37294;
2024;Femmine;49;39582;39582;39582;39582;39582;39582;39582;
2024;Femmine;50;39373;39373;39373;39373;39373;39373;39373;
2024;Femmine;51;39637;39637;39637;39637;39637;39637;39637;
2024;Femmine;52;40522;40522;40522;40522;40522;40522;40522;
2024;Femmine;53;40282;40282;40282;40282;40282;40282;40282;
2024;Femmine;54;41328;41328;41328;41328;41328;41328;41328;
2024;Femmine;55;41111;41111;41111;41111;41111;41111;41111;
2024;Femmine;56;41232;41232;41232;41232;41232;41232;41232;
2024;Femmine;57;41646;41646;41646;41646;41646;41646;41646;
2024;Femmine;58;41518;41518;41518;41518;41518;41518;41518;
2024;Femmine;59;42204;42204;42204;42204;42204;42204;42204;
2024;Femmine;60;39356;39356;39356;39356;39356;39356;39356;
2024;Femmine;61;37793;37793;37793;37793;37793;37793;37793;
2024;Femmine;62;37067;37067;37067;37067;37067;37067;37067;
2024;Femmine;63;34922;34922;34922;34922;34922;34922;34922;
2024;Femmine;64;34547;34547;34547;34547;34547;34547;34547;
2024;Femmine;65;32549;32549;32549;32549;32549;32549;32549;
2024;Femmine;66;31632;31632;31632;31632;31632;31632;31632;
2024;Femmine;67;31263;31263;31263;31263;31263;31263;31263;
2024;Femmine;68;30077;30077;30077;30077;30077;30077;30077;
2024;Femmine;69;29285;29285;29285;29285;29285;29285;29285;
2024;Femmine;70;28238;28238;28238;28238;28238;28238;28238;
2024;Femmine;71;27907;27907;27907;27907;27907;27907;27907;
2024;Femmine;72;27108;27108;27108;27108;27108;27108;27108;
2024;Femmine;73;28522;28522;28522;28522;28522;28522;28522;
2024;Femmine;74;27724;27724;27724;27724;27724;27724;27724;
2024;Femmine;75;28581;28581;28581;28581;28581;28581;28581;
2024;Femmine;76;27691;27691;27691;27691;27691;27691;27691;
2024;Femmine;77;29701;29701;29701;29701;29701;29701;29701;
2024;Femmine;78;20228;20228;20228;20228;20228;20228;20228;
2024;Femmine;79;22968;22968;22968;22968;22968;22968;22968;
2024;Femmine;80;23163;23163;23163;23163;23163;23163;23163;
2024;Femmine;81;22194;22194;22194;22194;22194;22194;22194;
2024;Femmine;82;21299;21299;21299;21299;21299;21299;21299;
2024;Femmine;83;22077;22077;22077;22077;22077;22077;22077;
2024;Femmine;84;20648;20648;20648;20648;20648;20648;20648;
2024;Femmine;85;19351;19351;19351;19351;19351;19351;19351;
2024;Femmine;86;16699;16699;16699;16699;16699;16699;16699;
2024;Femmine;87;14683;14683;14683;14683;14683;14683;14683;
2024;Femmine;88;13653;13653;13653;13653;13653;13653;13653;
2024;Femmine;89;12249;12249;12249;12249;12249;12249;12249;
2024;Femmine;90;9971;9971;9971;9971;9971;9971;9971;
2024;Femmine;91;8847;8847;8847;8847;8847;8847;8847;
2024;Femmine;92;7461;7461;7461;7461;7461;7461;7461;
2024;Femmine;93;6408;6408;6408;6408;6408;6408;6408;
2024;Femmine;94;4603;4603;4603;4603;4603;4603;4603;
2024;Femmine;95;3731;3731;3731;3731;3731;3731;3731;
2024;Femmine;96;2920;2920;2920;2920;2920;2920;2920;
2024;Femmine;97;2026;2026;2026;2026;2026;2026;2026;
2024;Femmine;98;1431;1431;1431;1431;1431;1431;1431;
2024;Femmine;99;909;909;909;909;909;909;909;
2024;Femmine;100;592;592;592;592;592;592;592;
2024;Femmine;101;383;383;383;383;383;383;383;
2024;Femmine;102;235;235;235;235;235;235;235;
2024;Femmine;103;137;137;137;137;137;137;137;
2024;Femmine;104;76;76;76;76;76;76;76;
2024;Femmine;105;39;39;39;39;39;39;39;
2024;Femmine;106;19;19;19;19;19;19;19;
2024;Femmine;107;9;9;9;9;9;9;9;
2024;Femmine;108;4;4;4;4;4;4;4;
2024;Femmine;109;1;1;1;1;1;1;1;
2024;Femmine;110 e oltre;1;1;1;1;1;1;1;
2024;Femmine;Totale;2463954;2463954;2463954;2463954;2463954;2463954;2463954;
2024;Totale;0;30489;30489;30489;30489;30489;30489;30489;
2024;Totale;1;32116;32116;32116;32116;32116;32116;32116;
2024;Totale;2;33362;33362;33362;33362;33362;33362;33362;
2024;Totale;3;33518;33518;33518;33518;33518;33518;33518;
2024;Totale;4;34466;34466;34466;34466;34466;34466;34466;
2024;Totale;5;36473;36473;36473;36473;36473;36473;36473;
2024;Totale;6;37943;37943;37943;37943;37943;37943;37943;
2024;Totale;7;39059;39059;39059;39059;39059;39059;39059;
2024;Totale;8;40206;40206;40206;40206;40206;40206;40206;
2024;Totale;9;41444;41444;41444;41444;41444;41444;41444;
2024;Totale;10;42411;42411;42411;42411;42411;42411;42411;
2024;Totale;11;44381;44381;44381;44381;44381;44381;44381;
2024;Totale;12;45131;45131;45131;45131;45131;45131;45131;
2024;Totale;13;46491;46491;46491;46491;46491;46491;46491;
2024;Totale;14;47225;47225;47225;47225;47225;47225;47225;
2024;Totale;15;48203;48203;48203;48203;48203;48203;48203;
2024;Totale;16;47686;47686;47686;47686;47686;47686;47686;
2024;Totale;17;47740;47740;47740;47740;47740;47740;47740;
2024;Totale;18;47726;47726;47726;47726;47726;47726;47726;
2024;Totale;19;48620;48620;48620;48620;48620;48620;48620;
2024;Totale;20;47747;47747;47747;47747;47747;47747;47747;
2024;Totale;21;47350;47350;47350;47350;47350;47350;47350;
2024;Totale;22;47542;47542;47542;47542;47542;47542;47542;
2024;Totale;23;49744;49744;49744;49744;49744;49744;49744;
2024;Totale;24;49438;49438;49438;49438;49438;49438;49438;
2024;Totale;25;50104;50104;50104;50104;50104;50104;50104;
2024;Totale;26;49804;49804;49804;49804;49804;49804;49804;
2024;Totale;27;49414;49414;49414;49414;49414;49414;49414;
2024;Totale;28;48880;48880;48880;48880;48880;48880;48880;
2024;Totale;29;48937;48937;48937;48937;48937;48937;48937;
2024;Totale;30;49351;49351;49351;49351;49351;49351;49351;
2024;Totale;31;51187;51187;51187;51187;51187;51187;51187;
2024;Totale;32;50922;50922;50922;50922;50922;50922;50922;
2024;Totale;33;51848;51848;51848;51848;51848;51848;51848;
2024;Totale;34;51436;51436;51436;51436;51436;51436;51436;
2024;Totale;35;52777;52777;52777;52777;52777;52777;52777;
2024;Totale;36;51053;51053;51053;51053;51053;51053;51053;
2024;Totale;37;51558;51558;51558;51558;51558;51558;51558;
2024;Totale;38;53966;53966;53966;53966;53966;53966;53966;
2024;Totale;39;54022;54022;54022;54022;54022;54022;54022;
2024;Totale;40;55058;55058;55058;55058;55058;55058;55058;
2024;Totale;41;56919;56919;56919;56919;56919;56919;56919;
2024;Totale;42;58025;58025;58025;58025;58025;58025;58025;
2024;Totale;43;59598;59598;59598;59598;59598;59598;59598;
2024;Totale;44;62061;62061;62061;62061;62061;62061;62061;
2024;Totale;45;66204;66204;66204;66204;66204;66204;66204;
2024;Totale;46;68488;68488;68488;68488;68488;68488;68488;
2024;Totale;47;71554;71554;71554;71554;71554;71554;71554;
2024;Totale;48;74988;74988;74988;74988;74988;74988;74988;
2024;Totale;49;79553;79553;79553;79553;79553;79553;79553;
2024;Totale;50;79151;79151;79151;79151;79151;79151;79151;
2024;Totale;51;80181;80181;80181;80181;80181;80181;80181;
2024;Totale;52;81262;81262;81262;81262;81262;81262;81262;
2024;Totale;53;81091;81091;81091;81091;81091;81091;81091;
2024;Totale;54;83147;83147;83147;83147;83147;83147;83147;
2024;Totale;55;81991;81991;81991;81991;81991;81991;81991;
2024;Totale;56;82533;82533;82533;82533;82533;82533;82533;
2024;Totale;57;83134;83134;83134;83134;83134;83134;83134;
2024;Totale;58;83013;83013;83013;83013;83013;83013;83013;
2024;Totale;59;83486;83486;83486;83486;83486;83486;83486;
2024;Totale;60;78078;78078;78078;78078;78078;78078;78078;
2024;Totale;61;74829;74829;74829;74829;74829;74829;74829;
2024;Totale;62;72955;72955;72955;72955;72955;72955;72955;
2024;Totale;63;68727;68727;68727;68727;68727;68727;68727;
2024;Totale;64;67788;67788;67788;67788;67788;67788;67788;
2024;Totale;65;63426;63426;63426;63426;63426;63426;63426;
2024;Totale;66;61655;61655;61655;61655;61655;61655;61655;
2024;Totale;67;60359;60359;60359;60359;60359;60359;60359;
2024;Totale;68;57851;57851;57851;57851;57851;57851;57851;
