"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Toscana"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Femmine;26;16314;16314;16314;16314;16314;16314;16314;
2024;Femmine;27;16441;16441;16441;16441;16441;16441;16441;
2024;Femmine;28;16590;16590;16590;16590;16590;16590;16590;
2024;Femmine;29;16895;16895;16895;16895;16895;16895;16895;
2024;Femmine;30;17000;17000;17000;17000;17000;17000;17000;
2024;Femmine;31;18262;18262;18262;18262;18262;18262;18262;
2024;Femmine;32;18116;18116;18116;18116;18116;18116;18116;
2024;Femmine;33;18764;18764;18764;18764;18764;18764;18764;
2024;Femmine;34;18942;18942;18942;18942;18942;18942;18942;
2024;Femmine;35;19636;19636;19636;19636;19636;19636;19636;
2024;Femmine;36;19290;19290;19290;19290;19290;19290;19290;
2024;Femmine;37;19536;19536;19536;19536;19536;19536;19536;
2024;Femmine;38;20452;20452;20452;20452;20452;20452;20452;
2024;Femmine;39;20735;20735;20735;20735;20735;20735;20735;
2024;Femmine;40;21305;21305;21305;21305;21305;21305;21305;
2024;Femmine;41;21878;21878;21878;21878;21878;21878;21878;
2024;Femmine;42;22239;22239;22239;22239;22239;22239;22239;
2024;Femmine;43;22752;22752;22752;22752;22752;22752;22752;
2024;Femmine;44;24000;24000;24000;24000;24000;24000;24000;
2024;Femmine;45;25472;25472;25472;25472;25472;25472;25472;
2024;Femmine;46;26512;26512;26512;26512;26512;26512;26512;
2024;Femmine;47;27870;27870;27870;27870;27870;27870;27870;
2024;Femmine;48;29133;29133;29133;29133;29133;29133;29133;
2024;Femmine;49;30553;30553;30553;30553;30553;30553;30553;
2024;Femmine;50;30822;30822;30822;30822;30822;30822;30822;
2024;Femmine;51;30793;30793;30793;30793;30793;30793;30793;
2024;Femmine;52;31188;31188;31188;31188;31188;31188;31188;
2024;Femmine;53;30141;30141;30141;30141;30141;30141;30141;
2024;Femmine;54;31172;31172;31172;31172;31172;31172;31172;
2024;Femmine;55;30899;30899;30899;30899;30899;30899;30899;
2024;Femmine;56;31056;31056;31056;31056;31056;31056;31056;
2024;Femmine;57;31183;31183;31183;31183;31183;31183;31183;
2024;Femmine;58;31174;31174;31174;31174;31174;31174;31174;
2024;Femmine;59;31481;31481;31481;31481;31481;31481;31481;
2024;Femmine;60;29470;29470;29470;29470;29470;29470;29470;
2024;Femmine;61;28308;28308;28308;28308;28308;28308;28308;
2024;Femmine;62;27815;27815;27815;27815;27815;27815;27815;
2024;Femmine;63;26831;26831;26831;26831;26831;26831;26831;
2024;Femmine;64;25966;25966;25966;25966;25966;25966;25966;
2024;Femmine;65;25407;25407;25407;25407;25407;25407;25407;
2024;Femmine;66;24745;24745;24745;24745;24745;24745;24745;
2024;Femmine;67;24264;24264;24264;24264;24264;24264;24264;
2024;Femmine;68;23790;23790;23790;23790;23790;23790;23790;
2024;Femmine;69;23605;23605;23605;23605;23605;23605;23605;
2024;Femmine;70;22102;22102;22102;22102;22102;22102;22102;
2024;Femmine;71;21827;21827;21827;21827;21827;21827;21827;
2024;Femmine;72;21599;21599;21599;21599;21599;21599;21599;
2024;Femmine;73;22176;22176;22176;22176;22176;22176;22176;
2024;Femmine;74;23239;23239;23239;23239;23239;23239;23239;
2024;Femmine;75;24482;24482;24482;24482;24482;24482;24482;
2024;Femmine;76;24415;24415;24415;24415;24415;24415;24415;
2024;Femmine;77;24145;24145;24145;24145;24145;24145;24145;
2024;Femmine;78;18678;18678;18678;18678;18678;18678;18678;
2024;Femmine;79;18347;18347;18347;18347;18347;18347;18347;
2024;Femmine;80;18179;18179;18179;18179;18179;18179;18179;
2024;Femmine;81;17151;17151;17151;17151;17151;17151;17151;
2024;Femmine;82;17502;17502;17502;17502;17502;17502;17502;
2024;Femmine;83;19082;19082;19082;19082;19082;19082;19082;
2024;Femmine;84;17641;17641;17641;17641;17641;17641;17641;
2024;Femmine;85;17001;17001;17001;17001;17001;17001;17001;
2024;Femmine;86;14836;14836;14836;14836;14836;14836;14836;
2024;Femmine;87;12574;12574;12574;12574;12574;12574;12574;
2024;Femmine;88;11893;11893;11893;11893;11893;11893;11893;
2024;Femmine;89;10214;10214;10214;10214;10214;10214;10214;
2024;Femmine;90;8827;8827;8827;8827;8827;8827;8827;
2024;Femmine;91;7614;7614;7614;7614;7614;7614;7614;
2024;Femmine;92;6524;6524;6524;6524;6524;6524;6524;
2024;Femmine;93;5618;5618;5618;5618;5618;5618;5618;
2024;Femmine;94;4259;4259;4259;4259;4259;4259;4259;
2024;Femmine;95;3380;3380;3380;3380;3380;3380;3380;
2024;Femmine;96;2419;2419;2419;2419;2419;2419;2419;
2024;Femmine;97;1769;1769;1769;1769;1769;1769;1769;
2024;Femmine;98;1230;1230;1230;1230;1230;1230;1230;
2024;Femmine;99;899;899;899;899;899;899;899;
2024;Femmine;100;533;533;533;533;533;533;533;
2024;Femmine;101;344;344;344;344;344;344;344;
2024;Femmine;102;212;212;212;212;212;212;212;
2024;Femmine;103;124;124;124;124;124;124;124;
2024;Femmine;104;68;68;68;68;68;68;68;
2024;Femmine;105;35;35;35;35;35;35;35;
2024;Femmine;106;17;17;17;17;17;17;17;
2024;Femmine;107;8;8;8;8;8;8;8;
2024;Femmine;108;3;3;3;3;3;3;3;
2024;Femmine;109;1;1;1;1;1;1;1;
2024;Femmine;110 e oltre;1;1;1;1;1;1;1;
2024;Femmine;Totale;1880624;1880624;1880624;1880624;1880624;1880624;1880624;
2024;Totale;0;20966;20966;20966;20966;20966;20966;20966;
2024;Totale;1;21927;21927;21927;21927;21927;21927;21927;
2024;Totale;2;23102;23102;23102;23102;23102;23102;23102;
2024;Totale;3;22994;22994;22994;22994;22994;22994;22994;
2024;Totale;4;24081;24081;24081;24081;24081;24081;24081;
2024;Totale;5;25614;25614;25614;25614;25614;25614;25614;
2024;Totale;6;26894;26894;26894;26894;26894;26894;26894;
2024;Totale;7;27834;27834;27834;27834;27834;27834;27834;
2024;Totale;8;28360;28360;28360;28360;28360;28360;28360;
2024;Totale;9;29904;29904;29904;29904;29904;29904;29904;
2024;Totale;10;30251;30251;30251;30251;30251;30251;30251;
2024;Totale;11;32155;32155;32155;32155;32155;32155;32155;
2024;Totale;12;32478;32478;32478;32478;32478;32478;32478;
2024;Totale;13;33478;33478;33478;33478;33478;33478;33478;
2024;Totale;14;33718;33718;33718;33718;33718;33718;33718;
2024;Totale;15;34800;34800;34800;34800;34800;34800;34800;
2024;Totale;16;34523;34523;34523;34523;34523;34523;34523;
2024;Totale;17;34455;34455;34455;34455;34455;34455;34455;
2024;Totale;18;34613;34613;34613;34613;34613;34613;34613;
2024;Totale;19;34746;34746;34746;34746;34746;34746;34746;
2024;Totale;20;33841;33841;33841;33841;33841;33841;33841;
2024;Totale;21;34063;34063;34063;34063;34063;34063;34063;
2024;Totale;22;34038;34038;34038;34038;34038;34038;34038;
2024;Totale;23;34670;34670;34670;34670;34670;34670;34670;
2024;Totale;24;33895;33895;33895;33895;33895;33895;33895;
2024;Totale;25;34808;34808;34808;34808;34808;34808;34808;
2024;Totale;26;34694;34694;34694;34694;34694;34694;34694;
2024;Totale;27;34621;34621;34621;34621;34621;34621;34621;
2024;Totale;28;34586;34586;34586;34586;34586;34586;34586;
2024;Totale;29;34862;34862;34862;34862;34862;34862;34862;
2024;Totale;30;35350;35350;35350;35350;35350;35350;35350;
2024;Totale;31;37309;37309;37309;37309;37309;37309;37309;
2024;Totale;32;37024;37024;37024;37024;37024;37024;37024;
2024;Totale;33;38720;38720;38720;38720;38720;38720;38720;
2024;Totale;34;38289;38289;38289;38289;38289;38289;38289;
2024;Totale;35;39707;39707;39707;39707;39707;39707;39707;
2024;Totale;36;38840;38840;38840;38840;38840;38840;38840;
2024;Totale;37;38692;38692;38692;38692;38692;38692;38692;
2024;Totale;38;40652;40652;40652;40652;40652;40652;40652;
2024;Totale;39;41334;41334;41334;41334;41334;41334;41334;
2024;Totale;40;42352;42352;42352;42352;42352;42352;42352;
2024;Totale;41;43798;43798;43798;43798;43798;43798;43798;
2024;Totale;42;44265;44265;44265;44265;44265;44265;44265;
2024;Totale;43;45486;45486;45486;45486;45486;45486;45486;
2024;Totale;44;47465;47465;47465;47465;47465;47465;47465;
2024;Totale;45;50398;50398;50398;50398;50398;50398;50398;
2024;Totale;46;52363;52363;52363;52363;52363;52363;52363;
2024;Totale;47;54697;54697;54697;54697;54697;54697;54697;
2024;Totale;48;57384;57384;57384;57384;57384;57384;57384;
2024;Totale;49;60041;60041;60041;60041;60041;60041;60041;
2024;Totale;50;60411;60411;60411;60411;60411;60411;60411;
2024;Totale;51;60920;60920;60920;60920;60920;60920;60920;
2024;Totale;52;61149;61149;61149;61149;61149;61149;61149;
2024;Totale;53;59964;59964;59964;59964;59964;59964;59964;
2024;Totale;54;61491;61491;61491;61491;61491;61491;61491;
2024;Totale;55;60394;60394;60394;60394;60394;60394;60394;
2024;Totale;56;60593;60593;60593;60593;60593;60593;60593;
2024;Totale;57;61238;61238;61238;61238;61238;61238;61238;
2024;Totale;58;61118;61118;61118;61118;61118;61118;61118;
2024;Totale;59;61461;61461;61461;61461;61461;61461;61461;
2024;Totale;60;57356;57356;57356;57356;57356;57356;57356;
2024;Totale;61;55014;55014;55014;55014;55014;55014;55014;
2024;Totale;62;53671;53671;53671;53671;53671;53671;53671;
2024;Totale;63;51957;51957;51957;51957;51957;51957;51957;
2024;Totale;64;50410;50410;50410;50410;50410;50410;50410;
2024;Totale;65;48426;48426;48426;48426;48426;48426;48426;
2024;Totale;66;47200;47200;47200;47200;47200;47200;47200;
2024;Totale;67;46165;46165;46165;46165;46165;46165;46165;
2024;Totale;68;45061;45061;45061;45061;45061;45061;45061;
2024;Totale;69;44408;44408;44408;44408;44408;44408;44408;
2024;Totale;70;41905;41905;41905;41905;41905;41905;41905;
2024;Totale;71;41145;41145;41145;41145;41145;41145;41145;
2024;Totale;72;40847;40847;40847;40847;40847;40847;40847;
2024;Totale;73;41708;41708;41708;41708;41708;41708;41708;
2024;Totale;74;43224;43224;43224;43224;43224;43224;43224;
2024;Totale;75;45463;45463;45463;45463;45463;45463;45463;
2024;Totale;76;44826;44826;44826;44826;44826;44826;44826;
2024;Totale;77;44300;44300;44300;44300;44300;44300;44300;
2024;Totale;78;33817;33817;33817;33817;33817;33817;33817;
2024;Totale;79;33028;33028;33028;33028;33028;33028;33028;
2024;Totale;80;32350;32350;32350;32350;32350;32350;32350;
2024;Totale;81;30087;30087;30087;30087;30087;30087;30087;
2024;Totale;82;30324;30324;30324;30324;30324;30324;30324;
2024;Totale;83;32581;32581;32581;32581;32581;32581;32581;
2024;Totale;84;30104;30104;30104;30104;30104;30104;30104;
2024;Totale;85;28731;28731;28731;28731;28731;28731;28731;
2024;Totale;86;24378;24378;24378;24378;24378;24378;24378;
2024;Totale;87;20428;20428;20428;20428;20428;20428;20428;
2024;Totale;88;19153;19153;19153;19153;19153;19153;19153;
2024;Totale;89;15962;15962;15962;15962;15962;15962;15962;
2024;Totale;90;13606;13606;13606;13606;13606;13606;13606;
2024;Totale;91;11308;11308;11308;11308;11308;11308;11308;
2024;Totale;92;9557;9557;9557;9557;9557;9557;9557;
2024;Totale;93;7917;7917;7917;7917;7917;7917;7917;
2024;Totale;94;5897;5897;5897;5897;5897;5897;5897;
2024;Totale;95;4560;4560;4560;4560;4560;4560;4560;
2024;Totale;96;3233;3233;3233;3233;3233;3233;3233;
2024;Totale;97;2279;2279;2279;2279;2279;2279;2279;
2024;Totale;98;1522;1522;1522;1522;1522;1522;1522;
2024;Totale;99;1103;1103;1103;1103;1103;1103;1103;
2024;Totale;100;660;660;660;660;660;660;660;
2024;Totale;101;422;422;422;422;422;422;422;
2024;Totale;102;257;257;257;257;257;257;257;
2024;Totale;103;148;148;148;148;148;148;148;
2024;Totale;104;81;81;81;81;81;81;81;
2024;Totale;105;41;41;41;41;41;41;41;
2024;Totale;106;20;20;20;20;20;20;20;
2024;Totale;107;9;9;9;9;9;9;9;
2024;Totale;108;4;4;4;4;4;4;4;
2024;Totale;109;1;1;1;1;1;1;1;
2024;Totale;110 e oltre;1;1;1;1;1;1;1;
2024;Totale;Totale;3660530;3660530;3660530;3660530;3660530;3660530;3660530;
2025;Maschi;0;10489;10549;10646;10750;10861;10959;11021;
2025;Maschi;1;10921;10924;10930;10937;10943;10949;10954;
2025;Maschi;2;11404;11407;11413;11418;11424;11429;11432;
2025;Maschi;3;11970;11972;11977;11982;11987;11992;11994;
2025;Maschi;4;12039;12041;12045;12050;12055;12059;12062;
2025;Maschi;5;12368;12371;12375;12380;12384;12389;12391;
2025;Maschi;6;13147;13149;13154;13158;13163;13167;13170;
2025;Maschi;7;13976;13978;13982;13987;13991;13995;13998;
2025;Maschi;8;14378;14381;14384;14389;14393;14397;14400;
2025;Maschi;9;14850;14852;14856;14860;14865;14869;14871;
2025;Maschi;10;15447;15449;15453;15457;15461;15465;15467;
2025;Maschi;11;15678;15680;15684;15688;15692;15695;15697;
2025;Maschi;12;16563;16565;16569;16573;16577;16580;16582;
2025;Maschi;13;16794;16796;16800;16804;16808;16812;16814;
2025;Maschi;14;17378;17381;17385;17390;17394;17398;17401;
2025;Maschi;15;17528;17531;17535;17540;17545;17549;17552;
2025;Maschi;16;18327;18330;18335;18341;18346;18351;18355;
2025;Maschi;17;18182;18185;18192;18199;18206;18212;18216;
2025;Maschi;18;18143;18147;18155;18162;18170;18177;18181;
2025;Maschi;19;18461;18465;18472;18481;18489;18497;18502;
2025;Maschi;20;18649;18654;18663;18673;18683;18692;18698;
2025;Maschi;21;18249;18255;18267;18279;18291;18302;18309;
2025;Maschi;22;18330;18339;18351;18368;18383;18399;18407;
2025;Maschi;23;18244;18254;18271;18292;18313;18332;18341;
2025;Maschi;24;18840;18853;18878;18903;18927;18949;18964;
2025;Maschi;25;18578;18590;18615;18641;18669;18694;18712;
2025;Maschi;26;19106;19122;19151;19179;19210;19238;19252;
2025;Maschi;27;18870;18886;18911;18939;18968;18992;19007;
2025;Maschi;28;18659;18675;18700;18727;18755;18780;18796;
2025;Maschi;29;18453;18468;18492;18518;18543;18566;18581;
2025;Maschi;30;18401;18413;18437;18463;18488;18511;18524;
2025;Maschi;31;18755;18767;18788;18811;18836;18856;18871;
2025;Maschi;32;19424;19436;19456;19479;19501;19523;19536;
2025;Maschi;33;19255;19264;19282;19303;19323;19341;19351;
2025;Maschi;34;20262;20272;20289;20308;20326;20342;20351;
2025;Maschi;35;19633;19640;19655;19672;19689;19703;19712;
2025;Maschi;36;20326;20334;20348;20363;20378;20392;20400;
2025;Maschi;37;19781;19788;19801;19814;19828;19839;19847;
2025;Maschi;38;19370;19377;19388;19400;19412;19423;19429;
2025;Maschi;39;20386;20392;20402;20413;20425;20435;20441;
2025;Maschi;40;20764;20770;20780;20791;20801;20811;20817;
2025;Maschi;41;21193;21199;21209;21219;21229;21238;21243;
2025;Maschi;42;22047;22053;22061;22071;22081;22090;22095;
2025;Maschi;43;22137;22141;22151;22160;22169;22178;22183;
2025;Maschi;44;22828;22834;22841;22851;22860;22868;22873;
2025;Maschi;45;23543;23548;23556;23565;23574;23582;23586;
2025;Maschi;46;24989;24993;25001;25009;25017;25026;25030;
2025;Maschi;47;25898;25903;25910;25919;25927;25934;25939;
2025;Maschi;48;26863;26867;26874;26882;26890;26898;26902;
2025;Maschi;49;28273;28277;28285;28292;28301;28308;28313;
2025;Maschi;50;29495;29500;29507;29515;29523;29531;29535;
2025;Maschi;51;29585;29589;29595;29603;29610;29616;29620;
2025;Maschi;52;30109;30113;30119;30126;30133;30139;30142;
2025;Maschi;53;29933;29936;29942;29948;29954;29960;29963;
2025;Maschi;54;29781;29784;29789;29795;29801;29806;29809;
2025;Maschi;55;30263;30266;30270;30276;30281;30286;30288;
2025;Maschi;56;29430;29432;29437;29441;29446;29451;29453;
2025;Maschi;57;29458;29460;29465;29469;29474;29478;29481;
2025;Maschi;58;29958;29961;29965;29970;29975;29978;29981;
2025;Maschi;59;29831;29833;29838;29842;29847;29851;29853;
2025;Maschi;60;29850;29852;29856;29861;29865;29869;29871;
2025;Maschi;61;27750;27752;27756;27760;27764;27767;27770;
2025;Maschi;62;26559;26561;26565;26569;26573;26576;26579;
2025;Maschi;63;25696;25699;25702;25707;25711;25715;25717;
2025;Maschi;64;24951;24953;24957;24962;24966;24970;24972;
2025;Maschi;65;24252;24255;24258;24263;24267;24272;24274;
2025;Maschi;66;22819;22821;22825;22829;22834;22837;22840;
2025;Maschi;67;22240;22242;22246;22250;22254;22258;22261;
2025;Maschi;68;21671;21674;21678;21682;21686;21690;21692;
2025;Maschi;69;21028;21030;21034;21038;21042;21046;21048;
2025;Maschi;70;20540;20543;20546;20550;20555;20559;20561;
2025;Maschi;71;19524;19526;19530;19534;19539;19542;19544;
2025;Maschi;72;19013;19016;19020;19024;19029;19033;19035;
2025;Maschi;73;18907;18910;18915;18919;18925;18929;18931;
2025;Maschi;74;19147;19150;19155;19160;19166;19170;19173;
2025;Maschi;75;19544;19547;19552;19558;19564;19569;19572;
2025;Maschi;76;20456;20460;20466;20473;20480;20486;20489;
2025;Maschi;77;19831;19835;19842;19849;19857;19863;19867;
2025;Maschi;78;19504;19509;19516;19524;19533;19540;19544;
2025;Maschi;79;14591;14594;14601;14608;14614;14621;14624;
2025;Maschi;80;14081;14085;14091;14099;14106;14113;14117;
2025;Maschi;81;13513;13517;13525;13533;13541;13548;13552;
2025;Maschi;82;12252;12257;12264;12273;12281;12289;12293;
2025;Maschi;83;12045;12050;12059;12068;12078;12086;12090;
2025;Maschi;84;12560;12566;12577;12588;12599;12609;12615;
2025;Maschi;85;11472;11479;11489;11501;11513;11523;11530;
2025;Maschi;86;10666;10673;10685;10698;10711;10721;10728;
2025;Maschi;87;8563;8570;8581;8592;8604;8614;8620;
