"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Piemonte"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Femmine;17;18907;18907;18907;18907;18907;18907;18907;
2024;Femmine;18;18891;18891;18891;18891;18891;18891;18891;
2024;Femmine;19;18809;18809;18809;18809;18809;18809;18809;
2024;Femmine;20;18892;18892;18892;18892;18892;18892;18892;
2024;Femmine;21;18901;18901;18901;18901;18901;18901;18901;
2024;Femmine;22;19019;19019;19019;19019;19019;19019;19019;
2024;Femmine;23;19632;19632;19632;19632;19632;19632;19632;
2024;Femmine;24;19266;19266;19266;19266;19266;19266;19266;
2024;Femmine;25;19549;19549;19549;19549;19549;19549;19549;
2024;Femmine;26;19905;19905;19905;19905;19905;19905;19905;
2024;Femmine;27;19887;19887;19887;19887;19887;19887;19887;
2024;Femmine;28;19890;19890;19890;19890;19890;19890;19890;
2024;Femmine;29;20366;20366;20366;20366;20366;20366;20366;
2024;Femmine;30;20686;20686;20686;20686;20686;20686;20686;
2024;Femmine;31;21412;21412;21412;21412;21412;21412;21412;
2024;Femmine;32;21601;21601;21601;21601;21601;21601;21601;
2024;Femmine;33;21799;21799;21799;21799;21799;21799;21799;
2024;Femmine;34;21705;21705;21705;21705;21705;21705;21705;
2024;Femmine;35;22305;22305;22305;22305;22305;22305;22305;
2024;Femmine;36;21873;21873;21873;21873;21873;21873;21873;
2024;Femmine;37;22137;22137;22137;22137;22137;22137;22137;
2024;Femmine;38;22919;22919;22919;22919;22919;22919;22919;
2024;Femmine;39;23066;23066;23066;23066;23066;23066;23066;
2024;Femmine;40;23718;23718;23718;23718;23718;23718;23718;
2024;Femmine;41;24685;24685;24685;24685;24685;24685;24685;
2024;Femmine;42;24772;24772;24772;24772;24772;24772;24772;
2024;Femmine;43;25444;25444;25444;25444;25444;25444;25444;
2024;Femmine;44;25919;25919;25919;25919;25919;25919;25919;
2024;Femmine;45;27901;27901;27901;27901;27901;27901;27901;
2024;Femmine;46;29534;29534;29534;29534;29534;29534;29534;
2024;Femmine;47;30848;30848;30848;30848;30848;30848;30848;
2024;Femmine;48;32642;32642;32642;32642;32642;32642;32642;
2024;Femmine;49;33784;33784;33784;33784;33784;33784;33784;
2024;Femmine;50;33637;33637;33637;33637;33637;33637;33637;
2024;Femmine;51;34551;34551;34551;34551;34551;34551;34551;
2024;Femmine;52;35241;35241;35241;35241;35241;35241;35241;
2024;Femmine;53;34872;34872;34872;34872;34872;34872;34872;
2024;Femmine;54;36229;36229;36229;36229;36229;36229;36229;
2024;Femmine;55;35751;35751;35751;35751;35751;35751;35751;
2024;Femmine;56;35781;35781;35781;35781;35781;35781;35781;
2024;Femmine;57;35849;35849;35849;35849;35849;35849;35849;
2024;Femmine;58;35803;35803;35803;35803;35803;35803;35803;
2024;Femmine;59;36473;36473;36473;36473;36473;36473;36473;
2024;Femmine;60;34002;34002;34002;34002;34002;34002;34002;
2024;Femmine;61;32798;32798;32798;32798;32798;32798;32798;
2024;Femmine;62;32476;32476;32476;32476;32476;32476;32476;
2024;Femmine;63;31343;31343;31343;31343;31343;31343;31343;
2024;Femmine;64;30174;30174;30174;30174;30174;30174;30174;
2024;Femmine;65;29416;29416;29416;29416;29416;29416;29416;
2024;Femmine;66;29253;29253;29253;29253;29253;29253;29253;
2024;Femmine;67;28602;28602;28602;28602;28602;28602;28602;
2024;Femmine;68;28055;28055;28055;28055;28055;28055;28055;
2024;Femmine;69;27709;27709;27709;27709;27709;27709;27709;
2024;Femmine;70;26621;26621;26621;26621;26621;26621;26621;
2024;Femmine;71;26346;26346;26346;26346;26346;26346;26346;
2024;Femmine;72;26131;26131;26131;26131;26131;26131;26131;
2024;Femmine;73;27215;27215;27215;27215;27215;27215;27215;
2024;Femmine;74;27156;27156;27156;27156;27156;27156;27156;
2024;Femmine;75;28534;28534;28534;28534;28534;28534;28534;
2024;Femmine;76;27527;27527;27527;27527;27527;27527;27527;
2024;Femmine;77;26606;26606;26606;26606;26606;26606;26606;
2024;Femmine;78;20081;20081;20081;20081;20081;20081;20081;
2024;Femmine;79;21328;21328;21328;21328;21328;21328;21328;
2024;Femmine;80;21148;21148;21148;21148;21148;21148;21148;
2024;Femmine;81;20828;20828;20828;20828;20828;20828;20828;
2024;Femmine;82;20866;20866;20866;20866;20866;20866;20866;
2024;Femmine;83;21968;21968;21968;21968;21968;21968;21968;
2024;Femmine;84;21216;21216;21216;21216;21216;21216;21216;
2024;Femmine;85;19692;19692;19692;19692;19692;19692;19692;
2024;Femmine;86;17105;17105;17105;17105;17105;17105;17105;
2024;Femmine;87;14634;14634;14634;14634;14634;14634;14634;
2024;Femmine;88;13766;13766;13766;13766;13766;13766;13766;
2024;Femmine;89;12106;12106;12106;12106;12106;12106;12106;
2024;Femmine;90;10262;10262;10262;10262;10262;10262;10262;
2024;Femmine;91;8921;8921;8921;8921;8921;8921;8921;
2024;Femmine;92;7550;7550;7550;7550;7550;7550;7550;
2024;Femmine;93;6538;6538;6538;6538;6538;6538;6538;
2024;Femmine;94;4814;4814;4814;4814;4814;4814;4814;
2024;Femmine;95;3558;3558;3558;3558;3558;3558;3558;
2024;Femmine;96;2631;2631;2631;2631;2631;2631;2631;
2024;Femmine;97;1842;1842;1842;1842;1842;1842;1842;
2024;Femmine;98;1237;1237;1237;1237;1237;1237;1237;
2024;Femmine;99;896;896;896;896;896;896;896;
2024;Femmine;100;523;523;523;523;523;523;523;
2024;Femmine;101;338;338;338;338;338;338;338;
2024;Femmine;102;208;208;208;208;208;208;208;
2024;Femmine;103;121;121;121;121;121;121;121;
2024;Femmine;104;67;67;67;67;67;67;67;
2024;Femmine;105;35;35;35;35;35;35;35;
2024;Femmine;106;17;17;17;17;17;17;17;
2024;Femmine;107;8;8;8;8;8;8;8;
2024;Femmine;108;3;3;3;3;3;3;3;
2024;Femmine;109;1;1;1;1;1;1;1;
2024;Femmine;110 e oltre;1;1;1;1;1;1;1;
2024;Femmine;Totale;2174321;2174321;2174321;2174321;2174321;2174321;2174321;
2024;Totale;0;25196;25196;25196;25196;25196;25196;25196;
2024;Totale;1;26219;26219;26219;26219;26219;26219;26219;
2024;Totale;2;27374;27374;27374;27374;27374;27374;27374;
2024;Totale;3;28002;28002;28002;28002;28002;28002;28002;
2024;Totale;4;28819;28819;28819;28819;28819;28819;28819;
2024;Totale;5;29969;29969;29969;29969;29969;29969;29969;
2024;Totale;6;31498;31498;31498;31498;31498;31498;31498;
2024;Totale;7;32934;32934;32934;32934;32934;32934;32934;
2024;Totale;8;33712;33712;33712;33712;33712;33712;33712;
2024;Totale;9;34949;34949;34949;34949;34949;34949;34949;
2024;Totale;10;35914;35914;35914;35914;35914;35914;35914;
2024;Totale;11;37198;37198;37198;37198;37198;37198;37198;
2024;Totale;12;37439;37439;37439;37439;37439;37439;37439;
2024;Totale;13;38328;38328;38328;38328;38328;38328;38328;
2024;Totale;14;39434;39434;39434;39434;39434;39434;39434;
2024;Totale;15;39650;39650;39650;39650;39650;39650;39650;
2024;Totale;16;39691;39691;39691;39691;39691;39691;39691;
2024;Totale;17;39254;39254;39254;39254;39254;39254;39254;
2024;Totale;18;39399;39399;39399;39399;39399;39399;39399;
2024;Totale;19;39732;39732;39732;39732;39732;39732;39732;
2024;Totale;20;39839;39839;39839;39839;39839;39839;39839;
2024;Totale;21;39408;39408;39408;39408;39408;39408;39408;
2024;Totale;22;39774;39774;39774;39774;39774;39774;39774;
2024;Totale;23;41697;41697;41697;41697;41697;41697;41697;
2024;Totale;24;41450;41450;41450;41450;41450;41450;41450;
2024;Totale;25;42282;42282;42282;42282;42282;42282;42282;
2024;Totale;26;42176;42176;42176;42176;42176;42176;42176;
2024;Totale;27;42432;42432;42432;42432;42432;42432;42432;
2024;Totale;28;42227;42227;42227;42227;42227;42227;42227;
2024;Totale;29;42623;42623;42623;42623;42623;42623;42623;
2024;Totale;30;43040;43040;43040;43040;43040;43040;43040;
2024;Totale;31;44596;44596;44596;44596;44596;44596;44596;
2024;Totale;32;44603;44603;44603;44603;44603;44603;44603;
2024;Totale;33;45409;45409;45409;45409;45409;45409;45409;
2024;Totale;34;44620;44620;44620;44620;44620;44620;44620;
2024;Totale;35;45903;45903;45903;45903;45903;45903;45903;
2024;Totale;36;44419;44419;44419;44419;44419;44419;44419;
2024;Totale;37;45110;45110;45110;45110;45110;45110;45110;
2024;Totale;38;46264;46264;46264;46264;46264;46264;46264;
2024;Totale;39;46387;46387;46387;46387;46387;46387;46387;
2024;Totale;40;47637;47637;47637;47637;47637;47637;47637;
2024;Totale;41;49475;49475;49475;49475;49475;49475;49475;
2024;Totale;42;49609;49609;49609;49609;49609;49609;49609;
2024;Totale;43;50886;50886;50886;50886;50886;50886;50886;
2024;Totale;44;51993;51993;51993;51993;51993;51993;51993;
2024;Totale;45;55607;55607;55607;55607;55607;55607;55607;
2024;Totale;46;58435;58435;58435;58435;58435;58435;58435;
2024;Totale;47;61143;61143;61143;61143;61143;61143;61143;
2024;Totale;48;64693;64693;64693;64693;64693;64693;64693;
2024;Totale;49;67481;67481;67481;67481;67481;67481;67481;
2024;Totale;50;67441;67441;67441;67441;67441;67441;67441;
2024;Totale;51;68868;68868;68868;68868;68868;68868;68868;
2024;Totale;52;69756;69756;69756;69756;69756;69756;69756;
2024;Totale;53;69080;69080;69080;69080;69080;69080;69080;
2024;Totale;54;71483;71483;71483;71483;71483;71483;71483;
2024;Totale;55;70800;70800;70800;70800;70800;70800;70800;
2024;Totale;56;70661;70661;70661;70661;70661;70661;70661;
2024;Totale;57;71060;71060;71060;71060;71060;71060;71060;
2024;Totale;58;70611;70611;70611;70611;70611;70611;70611;
2024;Totale;59;71493;71493;71493;71493;71493;71493;71493;
2024;Totale;60;66743;66743;66743;66743;66743;66743;66743;
2024;Totale;61;63804;63804;63804;63804;63804;63804;63804;
2024;Totale;62;63045;63045;63045;63045;63045;63045;63045;
2024;Totale;63;60713;60713;60713;60713;60713;60713;60713;
2024;Totale;64;58884;58884;58884;58884;58884;58884;58884;
2024;Totale;65;57112;57112;57112;57112;57112;57112;57112;
2024;Totale;66;56570;56570;56570;56570;56570;56570;56570;
2024;Totale;67;54970;54970;54970;54970;54970;54970;54970;
2024;Totale;68;53833;53833;53833;53833;53833;53833;53833;
2024;Totale;69;52733;52733;52733;52733;52733;52733;52733;
2024;Totale;70;50809;50809;50809;50809;50809;50809;50809;
2024;Totale;71;50182;50182;50182;50182;50182;50182;50182;
2024;Totale;72;49037;49037;49037;49037;49037;49037;49037;
2024;Totale;73;50867;50867;50867;50867;50867;50867;50867;
2024;Totale;74;50758;50758;50758;50758;50758;50758;50758;
2024;Totale;75;52859;52859;52859;52859;52859;52859;52859;
2024;Totale;76;50976;50976;50976;50976;50976;50976;50976;
2024;Totale;77;48899;48899;48899;48899;48899;48899;48899;
2024;Totale;78;36561;36561;36561;36561;36561;36561;36561;
2024;Totale;79;38386;38386;38386;38386;38386;38386;38386;
2024;Totale;80;37189;37189;37189;37189;37189;37189;37189;
2024;Totale;81;36527;36527;36527;36527;36527;36527;36527;
2024;Totale;82;35891;35891;35891;35891;35891;35891;35891;
2024;Totale;83;37599;37599;37599;37599;37599;37599;37599;
2024;Totale;84;35697;35697;35697;35697;35697;35697;35697;
2024;Totale;85;32919;32919;32919;32919;32919;32919;32919;
2024;Totale;86;28126;28126;28126;28126;28126;28126;28126;
2024;Totale;87;23639;23639;23639;23639;23639;23639;23639;
2024;Totale;88;21648;21648;21648;21648;21648;21648;21648;
2024;Totale;89;18581;18581;18581;18581;18581;18581;18581;
2024;Totale;90;15242;15242;15242;15242;15242;15242;15242;
2024;Totale;91;12895;12895;12895;12895;12895;12895;12895;
2024;Totale;92;10713;10713;10713;10713;10713;10713;10713;
2024;Totale;93;8994;8994;8994;8994;8994;8994;8994;
2024;Totale;94;6500;6500;6500;6500;6500;6500;6500;
2024;Totale;95;4678;4678;4678;4678;4678;4678;4678;
2024;Totale;96;3352;3352;3352;3352;3352;3352;3352;
2024;Totale;97;2322;2322;2322;2322;2322;2322;2322;
2024;Totale;98;1527;1527;1527;1527;1527;1527;1527;
2024;Totale;99;1091;1091;1091;1091;1091;1091;1091;
2024;Totale;100;629;629;629;629;629;629;629;
2024;Totale;101;403;403;403;403;403;403;403;
2024;Totale;102;245;245;245;245;245;245;245;
2024;Totale;103;142;142;142;142;142;142;142;
2024;Totale;104;77;77;77;77;77;77;77;
2024;Totale;105;40;40;40;40;40;40;40;
2024;Totale;106;19;19;19;19;19;19;19;
2024;Totale;107;9;9;9;9;9;9;9;
2024;Totale;108;4;4;4;4;4;4;4;
2024;Totale;109;1;1;1;1;1;1;1;
2024;Totale;110 e oltre;1;1;1;1;1;1;1;
2024;Totale;Totale;4251623;4251623;4251623;4251623;4251623;4251623;4251623;
2025;Maschi;0;12443;12511;12628;12750;12882;12995;13071;
2025;Maschi;1;13142;13146;13154;13161;13169;13176;13180;
2025;Maschi;2;13526;13530;13535;13542;13548;13555;13559;
2025;Maschi;3;14179;14182;14188;14194;14200;14205;14209;
2025;Maschi;4;14559;14562;14568;14574;14580;14585;14588;
2025;Maschi;5;14903;14906;14911;14917;14922;14928;14931;
2025;Maschi;6;15310;15313;15318;15323;15329;15334;15336;
2025;Maschi;7;16141;16144;16149;16154;16159;16164;16167;
2025;Maschi;8;17018;17021;17025;17030;17035;17039;17042;
2025;Maschi;9;17674;17677;17681;17686;17690;17694;17697;
2025;Maschi;10;17905;17908;17912;17917;17921;17926;17928;
2025;Maschi;11;18573;18576;18581;18585;18590;18595;18598;
2025;Maschi;12;19232;19235;19240;19246;19251;19256;19259;
2025;Maschi;13;19603;19606;19611;19617;19623;19629;19632;
2025;Maschi;14;19902;19905;19911;19917;19924;19929;19932;
2025;Maschi;15;20400;20404;20410;20416;20423;20428;20432;
2025;Maschi;16;20646;20650;20656;20663;20669;20675;20678;
2025;Maschi;17;20690;20694;20700;20707;20714;20720;20724;
2025;Maschi;18;20639;20643;20651;20659;20666;20674;20678;
2025;Maschi;19;20850;20856;20866;20876;20886;20896;20902;
2025;Maschi;20;21322;21329;21342;21354;21367;21378;21384;
2025;Maschi;21;21404;21411;21425;21440;21455;21468;21476;
2025;Maschi;22;21014;21025;21041;21057;21075;21091;21100;
2025;Maschi;23;21297;21308;21327;21349;21371;21391;21403;
2025;Maschi;24;22615;22629;22653;22681;22707;22733;22748;
2025;Maschi;25;22729;22748;22777;22808;22841;22866;22885;
2025;Maschi;26;23266;23286;23316;23351;23385;23417;23435;
2025;Maschi;27;22793;22811;22840;22875;22908;22941;22960;
2025;Maschi;28;23039;23058;23091;23123;23158;23186;23204;
2025;Maschi;29;22806;22823;22851;22882;22913;22942;22959;
2025;Maschi;30;22698;22714;22739;22771;22801;22829;22844;
2025;Maschi;31;22761;22774;22800;22828;22855;22879;22895;
2025;Maschi;32;23552;23566;23590;23616;23644;23667;23682;
2025;Maschi;33;23333;23347;23368;23390;23413;23434;23447;
2025;Maschi;34;23905;23916;23935;23955;23976;23996;24008;
2025;Maschi;35;23184;23194;23210;23230;23249;23268;23279;
2025;Maschi;36;23835;23845;23862;23880;23898;23913;23923;
2025;Maschi;37;22762;22771;22784;22801;22816;22832;22841;
2025;Maschi;38;23156;23164;23177;23193;23208;23222;23231;
2025;Maschi;39;23503;23511;23525;23539;23554;23568;23577;
2025;Maschi;40;23463;23470;23483;23497;23511;23523;23531;
2025;Maschi;41;24038;24045;24058;24072;24086;24098;24106;
2025;Maschi;42;24892;24899;24911;24924;24937;24948;24956;
2025;Maschi;43;24927;24934;24944;24957;24969;24980;24987;
2025;Maschi;44;25521;25527;25538;25549;25561;25571;25578;
2025;Maschi;45;26144;26149;26159;26170;26181;26191;26197;
2025;Maschi;46;27764;27769;27779;27790;27801;27811;27816;
2025;Maschi;47;28947;28953;28962;28973;28983;28993;28997;
2025;Maschi;48;30332;30336;30345;30355;30365;30374;30379;
2025;Maschi;49;32074;32078;32087;32097;32107;32116;32121;
2025;Maschi;50;33705;33710;33719;33728;33737;33746;33751;
2025;Maschi;51;33801;33806;33814;33823;33831;33839;33843;
2025;Maschi;52;34301;34306;34314;34323;34331;34338;34343;
2025;Maschi;53;34487;34492;34499;34507;34516;34523;34527;
2025;Maschi;54;34168;34172;34179;34187;34195;34202;34206;
2025;Maschi;55;35194;35198;35205;35213;35221;35228;35233;
