"Previsioni regionali della popolazione residente per sesso, età e regione - base 1.1.2024 - Anni 2024/2080"
"Regione: Lombardia"
"Anno";"Sesso";"Età";"Limite inferiore intervallo di confidenza al 90% (5° percentile)";"Limite inferiore intervallo di confidenza all'80% (10° percentile)";"Limite inferiore intervallo di confidenza al 50% (25° percentile)";"Scenario mediano";"Limite superiore intervallo di confidenza al 50% (75° percentile)";"Limite superiore intervallo di confidenza all'80% (90° percentile)";"Limite superiore intervallo di confidenza al 90% (95° percentile)"
2024;Maschi;92;5993;5993;5993;5993;5993;5993;5993;
2024;Maschi;93;4608;4608;4608;4608;4608;4608;4608;
2024;Maschi;94;3098;3098;3098;3098;3098;3098;3098;
2024;Maschi;95;2126;2126;2126;2126;2126;2126;2126;
2024;Maschi;96;1435;1435;1435;1435;1435;1435;1435;
2024;Maschi;97;931;931;931;931;931;931;931;
2024;Maschi;98;581;581;581;581;581;581;581;
2024;Maschi;99;287;287;287;287;287;287;287;
2024;Maschi;100;189;189;189;189;189;189;189;
2024;Maschi;101;115;115;115;115;115;115;115;
2024;Maschi;102;67;67;67;67;67;67;67;
2024;Maschi;103;36;36;36;36;36;36;36;
2024;Maschi;104;19;19;19;19;19;19;19;
2024;Maschi;105;9;9;9;9;9;9;9;
2024;Maschi;106;4;4;4;4;4;4;4;
2024;Maschi;107;2;2;2;2;2;2;2;
2024;Maschi;108;1;1;1;1;1;1;1;
2024;Maschi;109;0;0;0;0;0;0;0;
2024;Maschi;110 e oltre;0;0;0;0;0;0;0;
2024;Maschi;Totale;4927003;4927003;4927003;4927003;4927003;4927003;4927003;
2024;Femmine;0;31897;31897;31897;31897;31897;31897;31897;
2024;Femmine;1;33055;33055;33055;33055;33055;33055;33055;
2024;Femmine;2;34359;34359;34359;34359;34359;34359;34359;
2024;Femmine;3;34624;34624;34624;34624;34624;34624;34624;
2024;Femmine;4;36920;36920;36920;36920;36920;36920;36920;
2024;Femmine;5;38041;38041;38041;38041;38041;38041;38041;
2024;Femmine;6;39564;39564;39564;39564;39564;39564;39564;
2024;Femmine;7;41344;41344;41344;41344;41344;41344;41344;
2024;Femmine;8;42322;42322;42322;42322;42322;42322;42322;
2024;Femmine;9;43544;43544;43544;43544;43544;43544;43544;
2024;Femmine;10;43791;43791;43791;43791;43791;43791;43791;
2024;Femmine;11;45653;45653;45653;45653;45653;45653;45653;
2024;Femmine;12;46344;46344;46344;46344;46344;46344;46344;
2024;Femmine;13;47363;47363;47363;47363;47363;47363;47363;
2024;Femmine;14;48752;48752;48752;48752;48752;48752;48752;
2024;Femmine;15;48919;48919;48919;48919;48919;48919;48919;
2024;Femmine;16;48150;48150;48150;48150;48150;48150;48150;
2024;Femmine;17;48215;48215;48215;48215;48215;48215;48215;
2024;Femmine;18;47148;47148;47148;47148;47148;47148;47148;
2024;Femmine;19;47999;47999;47999;47999;47999;47999;47999;
2024;Femmine;20;46485;46485;46485;46485;46485;46485;46485;
2024;Femmine;21;46145;46145;46145;46145;46145;46145;46145;
2024;Femmine;22;47065;47065;47065;47065;47065;47065;47065;
2024;Femmine;23;47927;47927;47927;47927;47927;47927;47927;
2024;Femmine;24;47693;47693;47693;47693;47693;47693;47693;
2024;Femmine;25;48283;48283;48283;48283;48283;48283;48283;
2024;Femmine;26;48940;48940;48940;48940;48940;48940;48940;
2024;Femmine;27;49760;49760;49760;49760;49760;49760;49760;
2024;Femmine;28;50053;50053;50053;50053;50053;50053;50053;
2024;Femmine;29;51145;51145;51145;51145;51145;51145;51145;
2024;Femmine;30;52433;52433;52433;52433;52433;52433;52433;
2024;Femmine;31;54052;54052;54052;54052;54052;54052;54052;
2024;Femmine;32;54601;54601;54601;54601;54601;54601;54601;
2024;Femmine;33;55843;55843;55843;55843;55843;55843;55843;
2024;Femmine;34;56128;56128;56128;56128;56128;56128;56128;
2024;Femmine;35;57067;57067;57067;57067;57067;57067;57067;
2024;Femmine;36;56249;56249;56249;56249;56249;56249;56249;
2024;Femmine;37;56205;56205;56205;56205;56205;56205;56205;
2024;Femmine;38;57788;57788;57788;57788;57788;57788;57788;
2024;Femmine;39;58729;58729;58729;58729;58729;58729;58729;
2024;Femmine;40;60177;60177;60177;60177;60177;60177;60177;
2024;Femmine;41;62189;62189;62189;62189;62189;62189;62189;
2024;Femmine;42;62400;62400;62400;62400;62400;62400;62400;
2024;Femmine;43;63687;63687;63687;63687;63687;63687;63687;
2024;Femmine;44;65115;65115;65115;65115;65115;65115;65115;
2024;Femmine;45;68507;68507;68507;68507;68507;68507;68507;
2024;Femmine;46;71438;71438;71438;71438;71438;71438;71438;
2024;Femmine;47;74165;74165;74165;74165;74165;74165;74165;
2024;Femmine;48;79077;79077;79077;79077;79077;79077;79077;
2024;Femmine;49;80993;80993;80993;80993;80993;80993;80993;
2024;Femmine;50;81331;81331;81331;81331;81331;81331;81331;
2024;Femmine;51;81675;81675;81675;81675;81675;81675;81675;
2024;Femmine;52;81304;81304;81304;81304;81304;81304;81304;
2024;Femmine;53;81025;81025;81025;81025;81025;81025;81025;
2024;Femmine;54;83114;83114;83114;83114;83114;83114;83114;
2024;Femmine;55;82436;82436;82436;82436;82436;82436;82436;
2024;Femmine;56;82509;82509;82509;82509;82509;82509;82509;
2024;Femmine;57;83594;83594;83594;83594;83594;83594;83594;
2024;Femmine;58;83113;83113;83113;83113;83113;83113;83113;
2024;Femmine;59;82313;82313;82313;82313;82313;82313;82313;
2024;Femmine;60;77451;77451;77451;77451;77451;77451;77451;
2024;Femmine;61;73688;73688;73688;73688;73688;73688;73688;
2024;Femmine;62;71288;71288;71288;71288;71288;71288;71288;
2024;Femmine;63;68854;68854;68854;68854;68854;68854;68854;
2024;Femmine;64;67047;67047;67047;67047;67047;67047;67047;
2024;Femmine;65;63437;63437;63437;63437;63437;63437;63437;
2024;Femmine;66;62321;62321;62321;62321;62321;62321;62321;
2024;Femmine;67;61033;61033;61033;61033;61033;61033;61033;
2024;Femmine;68;59888;59888;59888;59888;59888;59888;59888;
2024;Femmine;69;58066;58066;58066;58066;58066;58066;58066;
2024;Femmine;70;55829;55829;55829;55829;55829;55829;55829;
2024;Femmine;71;55758;55758;55758;55758;55758;55758;55758;
2024;Femmine;72;55396;55396;55396;55396;55396;55396;55396;
2024;Femmine;73;57063;57063;57063;57063;57063;57063;57063;
2024;Femmine;74;57227;57227;57227;57227;57227;57227;57227;
2024;Femmine;75;59130;59130;59130;59130;59130;59130;59130;
2024;Femmine;76;56782;56782;56782;56782;56782;56782;56782;
2024;Femmine;77;57905;57905;57905;57905;57905;57905;57905;
2024;Femmine;78;42218;42218;42218;42218;42218;42218;42218;
2024;Femmine;79;44934;44934;44934;44934;44934;44934;44934;
2024;Femmine;80;43794;43794;43794;43794;43794;43794;43794;
2024;Femmine;81;43856;43856;43856;43856;43856;43856;43856;
2024;Femmine;82;43918;43918;43918;43918;43918;43918;43918;
2024;Femmine;83;46034;46034;46034;46034;46034;46034;46034;
2024;Femmine;84;43337;43337;43337;43337;43337;43337;43337;
2024;Femmine;85;40387;40387;40387;40387;40387;40387;40387;
2024;Femmine;86;34506;34506;34506;34506;34506;34506;34506;
2024;Femmine;87;29639;29639;29639;29639;29639;29639;29639;
2024;Femmine;88;28252;28252;28252;28252;28252;28252;28252;
2024;Femmine;89;24388;24388;24388;24388;24388;24388;24388;
2024;Femmine;90;20842;20842;20842;20842;20842;20842;20842;
2024;Femmine;91;18197;18197;18197;18197;18197;18197;18197;
2024;Femmine;92;15231;15231;15231;15231;15231;15231;15231;
2024;Femmine;93;12804;12804;12804;12804;12804;12804;12804;
2024;Femmine;94;9814;9814;9814;9814;9814;9814;9814;
2024;Femmine;95;7267;7267;7267;7267;7267;7267;7267;
2024;Femmine;96;5393;5393;5393;5393;5393;5393;5393;
2024;Femmine;97;3911;3911;3911;3911;3911;3911;3911;
2024;Femmine;98;2705;2705;2705;2705;2705;2705;2705;
2024;Femmine;99;1836;1836;1836;1836;1836;1836;1836;
2024;Femmine;100;1135;1135;1135;1135;1135;1135;1135;
2024;Femmine;101;733;733;733;733;733;733;733;
2024;Femmine;102;451;451;451;451;451;451;451;
2024;Femmine;103;263;263;263;263;263;263;263;
2024;Femmine;104;145;145;145;145;145;145;145;
2024;Femmine;105;75;75;75;75;75;75;75;
2024;Femmine;106;37;37;37;37;37;37;37;
2024;Femmine;107;17;17;17;17;17;17;17;
2024;Femmine;108;7;7;7;7;7;7;7;
2024;Femmine;109;3;3;3;3;3;3;3;
2024;Femmine;110 e oltre;1;1;1;1;1;1;1;
2024;Femmine;Totale;5085051;5085051;5085051;5085051;5085051;5085051;5085051;
2024;Totale;0;65878;65878;65878;65878;65878;65878;65878;
2024;Totale;1;68421;68421;68421;68421;68421;68421;68421;
2024;Totale;2;70527;70527;70527;70527;70527;70527;70527;
2024;Totale;3;71178;71178;71178;71178;71178;71178;71178;
2024;Totale;4;75457;75457;75457;75457;75457;75457;75457;
2024;Totale;5;78487;78487;78487;78487;78487;78487;78487;
2024;Totale;6;81776;81776;81776;81776;81776;81776;81776;
2024;Totale;7;84569;84569;84569;84569;84569;84569;84569;
2024;Totale;8;87503;87503;87503;87503;87503;87503;87503;
2024;Totale;9;89448;89448;89448;89448;89448;89448;89448;
2024;Totale;10;90725;90725;90725;90725;90725;90725;90725;
2024;Totale;11;93928;93928;93928;93928;93928;93928;93928;
2024;Totale;12;95689;95689;95689;95689;95689;95689;95689;
2024;Totale;13;98385;98385;98385;98385;98385;98385;98385;
2024;Totale;14;100556;100556;100556;100556;100556;100556;100556;
2024;Totale;15;100986;100986;100986;100986;100986;100986;100986;
2024;Totale;16;99687;99687;99687;99687;99687;99687;99687;
2024;Totale;17;100324;100324;100324;100324;100324;100324;100324;
2024;Totale;18;98563;98563;98563;98563;98563;98563;98563;
2024;Totale;19;100221;100221;100221;100221;100221;100221;100221;
2024;Totale;20;98110;98110;98110;98110;98110;98110;98110;
2024;Totale;21;97567;97567;97567;97567;97567;97567;97567;
2024;Totale;22;99210;99210;99210;99210;99210;99210;99210;
2024;Totale;23;101626;101626;101626;101626;101626;101626;101626;
2024;Totale;24;101211;101211;101211;101211;101211;101211;101211;
2024;Totale;25;103078;103078;103078;103078;103078;103078;103078;
2024;Totale;26;103463;103463;103463;103463;103463;103463;103463;
